,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2471569,1971-08-01,27.496,0.308,Gandhinagar,India,23.31N,72.52E
2471570,1971-09-01,28.345,0.597,Gandhinagar,India,23.31N,72.52E
2471571,1971-10-01,26.993,0.4429999999999999,Gandhinagar,India,23.31N,72.52E
2471572,1971-11-01,24.007,0.271,Gandhinagar,India,23.31N,72.52E
2471573,1971-12-01,20.608,0.8009999999999999,Gandhinagar,India,23.31N,72.52E
2471574,1972-01-01,19.953,0.5329999999999999,Gandhinagar,India,23.31N,72.52E
2471575,1972-02-01,19.389000000000006,0.518,Gandhinagar,India,23.31N,72.52E
2471576,1972-03-01,27.162,0.432,Gandhinagar,India,23.31N,72.52E
2471577,1972-04-01,29.889000000000006,0.317,Gandhinagar,India,23.31N,72.52E
2471578,1972-05-01,33.202000000000005,0.233,Gandhinagar,India,23.31N,72.52E
2471579,1972-06-01,32.691,0.467,Gandhinagar,India,23.31N,72.52E
2471580,1972-07-01,29.311,0.36,Gandhinagar,India,23.31N,72.52E
2471581,1972-08-01,28.299,0.345,Gandhinagar,India,23.31N,72.52E
2471582,1972-09-01,28.587,0.713,Gandhinagar,India,23.31N,72.52E
2471583,1972-10-01,28.349,0.813,Gandhinagar,India,23.31N,72.52E
2471584,1972-11-01,24.656,0.293,Gandhinagar,India,23.31N,72.52E
2471585,1972-12-01,21.106,0.362,Gandhinagar,India,23.31N,72.52E
2471586,1973-01-01,18.816,0.528,Gandhinagar,India,23.31N,72.52E
2471587,1973-02-01,23.184,0.304,Gandhinagar,India,23.31N,72.52E
2471588,1973-03-01,26.774,0.318,Gandhinagar,India,23.31N,72.52E
2471589,1973-04-01,32.012,0.372,Gandhinagar,India,23.31N,72.52E
2471590,1973-05-01,33.642,0.637,Gandhinagar,India,23.31N,72.52E
2471591,1973-06-01,32.063,0.5670000000000001,Gandhinagar,India,23.31N,72.52E
2471592,1973-07-01,28.222,0.407,Gandhinagar,India,23.31N,72.52E
2471593,1973-08-01,27.451,0.35,Gandhinagar,India,23.31N,72.52E
2471594,1973-09-01,27.042,0.8270000000000001,Gandhinagar,India,23.31N,72.52E
2471595,1973-10-01,27.35,0.556,Gandhinagar,India,23.31N,72.52E
2471596,1973-11-01,23.866,0.48,Gandhinagar,India,23.31N,72.52E
2471597,1973-12-01,20.236,0.8059999999999999,Gandhinagar,India,23.31N,72.52E
2471598,1974-01-01,19.552,0.467,Gandhinagar,India,23.31N,72.52E
2471599,1974-02-01,20.635,1.3019999999999998,Gandhinagar,India,23.31N,72.52E
2471600,1974-03-01,28.034,0.489,Gandhinagar,India,23.31N,72.52E
2471601,1974-04-01,31.235000000000007,0.205,Gandhinagar,India,23.31N,72.52E
2471602,1974-05-01,32.628,0.469,Gandhinagar,India,23.31N,72.52E
2471603,1974-06-01,31.999,0.59,Gandhinagar,India,23.31N,72.52E
2471604,1974-07-01,29.784,0.261,Gandhinagar,India,23.31N,72.52E
2471605,1974-08-01,28.712,0.367,Gandhinagar,India,23.31N,72.52E
2471606,1974-09-01,29.744,0.27,Gandhinagar,India,23.31N,72.52E
2471607,1974-10-01,28.256,0.725,Gandhinagar,India,23.31N,72.52E
2471608,1974-11-01,23.407,0.372,Gandhinagar,India,23.31N,72.52E
2471609,1974-12-01,20.292,0.221,Gandhinagar,India,23.31N,72.52E
2471610,1975-01-01,18.686,0.382,Gandhinagar,India,23.31N,72.52E
2471611,1975-02-01,21.246,0.303,Gandhinagar,India,23.31N,72.52E
2471612,1975-03-01,25.517,0.361,Gandhinagar,India,23.31N,72.52E
2471613,1975-04-01,31.083,0.179,Gandhinagar,India,23.31N,72.52E
2471614,1975-05-01,33.186,0.627,Gandhinagar,India,23.31N,72.52E
2471615,1975-06-01,31.485,0.396,Gandhinagar,India,23.31N,72.52E
2471616,1975-07-01,28.713,0.433,Gandhinagar,India,23.31N,72.52E
2471617,1975-08-01,27.51,0.556,Gandhinagar,India,23.31N,72.52E
2471618,1975-09-01,27.32,0.3929999999999999,Gandhinagar,India,23.31N,72.52E
2471619,1975-10-01,26.877,0.594,Gandhinagar,India,23.31N,72.52E
2471620,1975-11-01,22.534,0.5660000000000001,Gandhinagar,India,23.31N,72.52E
2471621,1975-12-01,20.551,0.584,Gandhinagar,India,23.31N,72.52E
2471622,1976-01-01,20.01,0.35,Gandhinagar,India,23.31N,72.52E
2471623,1976-02-01,22.363000000000003,0.396,Gandhinagar,India,23.31N,72.52E
2471624,1976-03-01,26.77,0.913,Gandhinagar,India,23.31N,72.52E
2471625,1976-04-01,29.754,0.365,Gandhinagar,India,23.31N,72.52E
2471626,1976-05-01,32.568000000000005,0.633,Gandhinagar,India,23.31N,72.52E
2471627,1976-06-01,30.736,0.883,Gandhinagar,India,23.31N,72.52E
2471628,1976-07-01,28.744,0.8290000000000001,Gandhinagar,India,23.31N,72.52E
2471629,1976-08-01,27.061,0.423,Gandhinagar,India,23.31N,72.52E
2471630,1976-09-01,27.115,0.418,Gandhinagar,India,23.31N,72.52E
2471631,1976-10-01,28.49,1.58,Gandhinagar,India,23.31N,72.52E
2471632,1976-11-01,26.637,0.6509999999999999,Gandhinagar,India,23.31N,72.52E
2471633,1976-12-01,21.257,0.68,Gandhinagar,India,23.31N,72.52E
2471634,1977-01-01,19.294,0.906,Gandhinagar,India,23.31N,72.52E
2471635,1977-02-01,22.796000000000006,0.418,Gandhinagar,India,23.31N,72.52E
2471636,1977-03-01,28.495,0.5489999999999999,Gandhinagar,India,23.31N,72.52E
2471637,1977-04-01,30.843000000000004,0.953,Gandhinagar,India,23.31N,72.52E
2471638,1977-05-01,32.788000000000004,0.569,Gandhinagar,India,23.31N,72.52E
2471639,1977-06-01,31.402,0.494,Gandhinagar,India,23.31N,72.52E
2471640,1977-07-01,28.148000000000003,0.267,Gandhinagar,India,23.31N,72.52E
2471641,1977-08-01,27.616,0.363,Gandhinagar,India,23.31N,72.52E
2471642,1977-09-01,27.576,0.35,Gandhinagar,India,23.31N,72.52E
2471643,1977-10-01,28.715,0.324,Gandhinagar,India,23.31N,72.52E
2471644,1977-11-01,26.509,0.223,Gandhinagar,India,23.31N,72.52E
2471645,1977-12-01,21.909,0.449,Gandhinagar,India,23.31N,72.52E
2471646,1978-01-01,19.383,0.34,Gandhinagar,India,23.31N,72.52E
2471647,1978-02-01,22.007,0.604,Gandhinagar,India,23.31N,72.52E
2471648,1978-03-01,25.526,0.624,Gandhinagar,India,23.31N,72.52E
2471649,1978-04-01,30.821,0.73,Gandhinagar,India,23.31N,72.52E
2471650,1978-05-01,33.721000000000004,0.534,Gandhinagar,India,23.31N,72.52E
2471651,1978-06-01,31.543000000000003,0.913,Gandhinagar,India,23.31N,72.52E
2471652,1978-07-01,28.062,0.379,Gandhinagar,India,23.31N,72.52E
2471653,1978-08-01,27.404,0.291,Gandhinagar,India,23.31N,72.52E
2471654,1978-09-01,27.831,0.246,Gandhinagar,India,23.31N,72.52E
2471655,1978-10-01,28.024,0.583,Gandhinagar,India,23.31N,72.52E
2471656,1978-11-01,25.479,0.315,Gandhinagar,India,23.31N,72.52E
2471657,1978-12-01,21.479,0.629,Gandhinagar,India,23.31N,72.52E
2471658,1979-01-01,20.188,0.376,Gandhinagar,India,23.31N,72.52E
2471659,1979-02-01,21.049000000000003,0.583,Gandhinagar,India,23.31N,72.52E
2471660,1979-03-01,25.411,0.745,Gandhinagar,India,23.31N,72.52E
2471661,1979-04-01,30.877,0.331,Gandhinagar,India,23.31N,72.52E
2471662,1979-05-01,32.38,0.504,Gandhinagar,India,23.31N,72.52E
2471663,1979-06-01,33.035000000000004,0.667,Gandhinagar,India,23.31N,72.52E
2471664,1979-07-01,29.466,0.349,Gandhinagar,India,23.31N,72.52E
2471665,1979-08-01,27.14,0.449,Gandhinagar,India,23.31N,72.52E
2471666,1979-09-01,28.856,0.291,Gandhinagar,India,23.31N,72.52E
2471667,1979-10-01,27.911,0.46,Gandhinagar,India,23.31N,72.52E
2471668,1979-11-01,25.661,0.341,Gandhinagar,India,23.31N,72.52E
2471669,1979-12-01,21.617,0.497,Gandhinagar,India,23.31N,72.52E
2471670,1980-01-01,19.727,0.28,Gandhinagar,India,23.31N,72.52E
2471671,1980-02-01,22.759,0.2769999999999999,Gandhinagar,India,23.31N,72.52E
2471672,1980-03-01,26.703000000000003,0.283,Gandhinagar,India,23.31N,72.52E
2471673,1980-04-01,32.318000000000005,0.306,Gandhinagar,India,23.31N,72.52E
2471674,1980-05-01,33.849000000000004,0.26,Gandhinagar,India,23.31N,72.52E
2471675,1980-06-01,31.501,0.472,Gandhinagar,India,23.31N,72.52E
2471676,1980-07-01,28.755,0.226,Gandhinagar,India,23.31N,72.52E
2471677,1980-08-01,27.807,0.322,Gandhinagar,India,23.31N,72.52E
2471678,1980-09-01,28.719,0.371,Gandhinagar,India,23.31N,72.52E
2471679,1980-10-01,28.665,0.551,Gandhinagar,India,23.31N,72.52E
2471680,1980-11-01,25.263,1.091,Gandhinagar,India,23.31N,72.52E
2471681,1980-12-01,20.552,0.726,Gandhinagar,India,23.31N,72.52E
2471682,1981-01-01,20.128,0.7490000000000001,Gandhinagar,India,23.31N,72.52E
2471683,1981-02-01,22.579,0.336,Gandhinagar,India,23.31N,72.52E
2471684,1981-03-01,26.749,0.6829999999999999,Gandhinagar,India,23.31N,72.52E
2471685,1981-04-01,31.055,0.335,Gandhinagar,India,23.31N,72.52E
2471686,1981-05-01,33.383,0.466,Gandhinagar,India,23.31N,72.52E
2471687,1981-06-01,33.062,0.483,Gandhinagar,India,23.31N,72.52E
2471688,1981-07-01,28.627,0.192,Gandhinagar,India,23.31N,72.52E
2471689,1981-08-01,27.26,0.4029999999999999,Gandhinagar,India,23.31N,72.52E
2471690,1981-09-01,28.808000000000003,0.432,Gandhinagar,India,23.31N,72.52E
2471691,1981-10-01,27.833,0.742,Gandhinagar,India,23.31N,72.52E
2471692,1981-11-01,22.537,0.634,Gandhinagar,India,23.31N,72.52E
2471693,1981-12-01,20.657,0.249,Gandhinagar,India,23.31N,72.52E
2471694,1982-01-01,20.127,0.693,Gandhinagar,India,23.31N,72.52E
2471695,1982-02-01,21.459000000000003,0.35,Gandhinagar,India,23.31N,72.52E
2471696,1982-03-01,25.245,0.315,Gandhinagar,India,23.31N,72.52E
2471697,1982-04-01,29.81900000000001,0.242,Gandhinagar,India,23.31N,72.52E
2471698,1982-05-01,31.472000000000005,0.957,Gandhinagar,India,23.31N,72.52E
2471699,1982-06-01,32.354,0.6559999999999999,Gandhinagar,India,23.31N,72.52E
2471700,1982-07-01,29.528,0.556,Gandhinagar,India,23.31N,72.52E
2471701,1982-08-01,27.663,0.435,Gandhinagar,India,23.31N,72.52E
2471702,1982-09-01,28.653,0.326,Gandhinagar,India,23.31N,72.52E
2471703,1982-10-01,28.754,0.397,Gandhinagar,India,23.31N,72.52E
2471704,1982-11-01,24.336,0.248,Gandhinagar,India,23.31N,72.52E
2471705,1982-12-01,21.472,0.291,Gandhinagar,India,23.31N,72.52E
2471706,1983-01-01,19.238,0.2689999999999999,Gandhinagar,India,23.31N,72.52E
2471707,1983-02-01,20.841,0.42,Gandhinagar,India,23.31N,72.52E
2471708,1983-03-01,25.394,0.226,Gandhinagar,India,23.31N,72.52E
2471709,1983-04-01,28.363000000000003,0.209,Gandhinagar,India,23.31N,72.52E
2471710,1983-05-01,32.973000000000006,0.527,Gandhinagar,India,23.31N,72.52E
2471711,1983-06-01,32.214,0.449,Gandhinagar,India,23.31N,72.52E
2471712,1983-07-01,29.204,0.665,Gandhinagar,India,23.31N,72.52E
2471713,1983-08-01,27.937,0.263,Gandhinagar,India,23.31N,72.52E
2471714,1983-09-01,28.768,0.3339999999999999,Gandhinagar,India,23.31N,72.52E
2471715,1983-10-01,26.911,0.228,Gandhinagar,India,23.31N,72.52E
2471716,1983-11-01,22.725,0.684,Gandhinagar,India,23.31N,72.52E
2471717,1983-12-01,19.931,0.3289999999999999,Gandhinagar,India,23.31N,72.52E
2471718,1984-01-01,18.595,0.26,Gandhinagar,India,23.31N,72.52E
2471719,1984-02-01,19.853,0.351,Gandhinagar,India,23.31N,72.52E
2471720,1984-03-01,27.722,0.426,Gandhinagar,India,23.31N,72.52E
2471721,1984-04-01,31.689,0.451,Gandhinagar,India,23.31N,72.52E
2471722,1984-05-01,34.044000000000004,0.433,Gandhinagar,India,23.31N,72.52E
2471723,1984-06-01,32.162,0.6759999999999999,Gandhinagar,India,23.31N,72.52E
2471724,1984-07-01,28.652,0.6659999999999999,Gandhinagar,India,23.31N,72.52E
2471725,1984-08-01,26.703000000000003,0.319,Gandhinagar,India,23.31N,72.52E
2471726,1984-09-01,27.323,0.484,Gandhinagar,India,23.31N,72.52E
2471727,1984-10-01,26.902,0.286,Gandhinagar,India,23.31N,72.52E
2471728,1984-11-01,23.884,0.426,Gandhinagar,India,23.31N,72.52E
2471729,1984-12-01,20.871,1.212,Gandhinagar,India,23.31N,72.52E
2471730,1985-01-01,19.357,0.311,Gandhinagar,India,23.31N,72.52E
2471731,1985-02-01,21.859,0.527,Gandhinagar,India,23.31N,72.52E
2471732,1985-03-01,28.379,0.691,Gandhinagar,India,23.31N,72.52E
2471733,1985-04-01,30.687,0.407,Gandhinagar,India,23.31N,72.52E
2471734,1985-05-01,33.773,0.316,Gandhinagar,India,23.31N,72.52E
2471735,1985-06-01,32.386,0.629,Gandhinagar,India,23.31N,72.52E
2471736,1985-07-01,29.145,0.372,Gandhinagar,India,23.31N,72.52E
2471737,1985-08-01,27.52,0.416,Gandhinagar,India,23.31N,72.52E
2471738,1985-09-01,28.724,0.51,Gandhinagar,India,23.31N,72.52E
2471739,1985-10-01,27.155,0.288,Gandhinagar,India,23.31N,72.52E
2471740,1985-11-01,24.883000000000003,0.307,Gandhinagar,India,23.31N,72.52E
2471741,1985-12-01,21.653,0.374,Gandhinagar,India,23.31N,72.52E
2471742,1986-01-01,19.918,0.545,Gandhinagar,India,23.31N,72.52E
2471743,1986-02-01,21.804,0.409,Gandhinagar,India,23.31N,72.52E
2471744,1986-03-01,26.829,0.353,Gandhinagar,India,23.31N,72.52E
2471745,1986-04-01,31.28,0.271,Gandhinagar,India,23.31N,72.52E
2471746,1986-05-01,33.264,0.206,Gandhinagar,India,23.31N,72.52E
2471747,1986-06-01,31.991,0.51,Gandhinagar,India,23.31N,72.52E
2471748,1986-07-01,28.949,0.288,Gandhinagar,India,23.31N,72.52E
2471749,1986-08-01,27.152,0.452,Gandhinagar,India,23.31N,72.52E
2471750,1986-09-01,28.802,0.225,Gandhinagar,India,23.31N,72.52E
2471751,1986-10-01,28.261,0.19,Gandhinagar,India,23.31N,72.52E
2471752,1986-11-01,25.375,0.5479999999999999,Gandhinagar,India,23.31N,72.52E
2471753,1986-12-01,19.942,0.306,Gandhinagar,India,23.31N,72.52E
2471754,1987-01-01,20.415,0.451,Gandhinagar,India,23.31N,72.52E
2471755,1987-02-01,22.926,0.505,Gandhinagar,India,23.31N,72.52E
2471756,1987-03-01,27.313,0.3389999999999999,Gandhinagar,India,23.31N,72.52E
2471757,1987-04-01,31.012,0.347,Gandhinagar,India,23.31N,72.52E
2471758,1987-05-01,32.986000000000004,0.435,Gandhinagar,India,23.31N,72.52E
2471759,1987-06-01,33.058,0.321,Gandhinagar,India,23.31N,72.52E
2471760,1987-07-01,31.244,0.82,Gandhinagar,India,23.31N,72.52E
2471761,1987-08-01,30.101,0.49,Gandhinagar,India,23.31N,72.52E
2471762,1987-09-01,30.289,0.502,Gandhinagar,India,23.31N,72.52E
2471763,1987-10-01,29.82,0.315,Gandhinagar,India,23.31N,72.52E
2471764,1987-11-01,25.881,0.272,Gandhinagar,India,23.31N,72.52E
2471765,1987-12-01,21.684,0.871,Gandhinagar,India,23.31N,72.52E
2471766,1988-01-01,21.505,0.397,Gandhinagar,India,23.31N,72.52E
2471767,1988-02-01,23.89,0.3389999999999999,Gandhinagar,India,23.31N,72.52E
2471768,1988-03-01,26.72,0.5589999999999999,Gandhinagar,India,23.31N,72.52E
2471769,1988-04-01,32.019,0.22,Gandhinagar,India,23.31N,72.52E
2471770,1988-05-01,34.383,0.7170000000000001,Gandhinagar,India,23.31N,72.52E
2471771,1988-06-01,32.859,0.44,Gandhinagar,India,23.31N,72.52E
2471772,1988-07-01,28.687,0.2189999999999999,Gandhinagar,India,23.31N,72.52E
2471773,1988-08-01,28.181,0.231,Gandhinagar,India,23.31N,72.52E
2471774,1988-09-01,29.326,0.305,Gandhinagar,India,23.31N,72.52E
2471775,1988-10-01,27.84,0.2689999999999999,Gandhinagar,India,23.31N,72.52E
2471776,1988-11-01,24.213,0.21,Gandhinagar,India,23.31N,72.52E
2471777,1988-12-01,21.679,0.477,Gandhinagar,India,23.31N,72.52E
2471778,1989-01-01,18.796,0.3339999999999999,Gandhinagar,India,23.31N,72.52E
2471779,1989-02-01,21.698,0.373,Gandhinagar,India,23.31N,72.52E
2471780,1989-03-01,26.2,0.422,Gandhinagar,India,23.31N,72.52E
2471781,1989-04-01,30.333,0.439,Gandhinagar,India,23.31N,72.52E
2471782,1989-05-01,33.463,0.281,Gandhinagar,India,23.31N,72.52E
2471783,1989-06-01,31.34,0.362,Gandhinagar,India,23.31N,72.52E
2471784,1989-07-01,28.759,0.332,Gandhinagar,India,23.31N,72.52E
2471785,1989-08-01,27.502,0.591,Gandhinagar,India,23.31N,72.52E
2471786,1989-09-01,28.648000000000003,0.15,Gandhinagar,India,23.31N,72.52E
2471787,1989-10-01,27.939,0.261,Gandhinagar,India,23.31N,72.52E
2471788,1989-11-01,25.52,0.271,Gandhinagar,India,23.31N,72.52E
2471789,1989-12-01,20.933000000000003,0.38,Gandhinagar,India,23.31N,72.52E
2471790,1990-01-01,21.456,0.409,Gandhinagar,India,23.31N,72.52E
2471791,1990-02-01,22.181,0.208,Gandhinagar,India,23.31N,72.52E
2471792,1990-03-01,25.437,0.465,Gandhinagar,India,23.31N,72.52E
2471793,1990-04-01,30.78700000000001,0.2269999999999999,Gandhinagar,India,23.31N,72.52E
2471794,1990-05-01,33.437000000000005,0.214,Gandhinagar,India,23.31N,72.52E
2471795,1990-06-01,32.09,0.466,Gandhinagar,India,23.31N,72.52E
2471796,1990-07-01,28.727,0.276,Gandhinagar,India,23.31N,72.52E
2471797,1990-08-01,27.533,0.632,Gandhinagar,India,23.31N,72.52E
2471798,1990-09-01,27.739,0.257,Gandhinagar,India,23.31N,72.52E
2471799,1990-10-01,27.333,0.405,Gandhinagar,India,23.31N,72.52E
2471800,1990-11-01,24.866,0.445,Gandhinagar,India,23.31N,72.52E
2471801,1990-12-01,21.004,0.27,Gandhinagar,India,23.31N,72.52E
2471802,1991-01-01,18.95,0.264,Gandhinagar,India,23.31N,72.52E
2471803,1991-02-01,21.743,0.292,Gandhinagar,India,23.31N,72.52E
2471804,1991-03-01,26.929,0.405,Gandhinagar,India,23.31N,72.52E
2471805,1991-04-01,30.489,0.7240000000000001,Gandhinagar,India,23.31N,72.52E
2471806,1991-05-01,33.61300000000001,0.313,Gandhinagar,India,23.31N,72.52E
2471807,1991-06-01,33.018,0.5760000000000001,Gandhinagar,India,23.31N,72.52E
2471808,1991-07-01,29.386,0.28,Gandhinagar,India,23.31N,72.52E
2471809,1991-08-01,27.78,0.427,Gandhinagar,India,23.31N,72.52E
2471810,1991-09-01,28.113000000000003,0.295,Gandhinagar,India,23.31N,72.52E
2471811,1991-10-01,27.242,0.629,Gandhinagar,India,23.31N,72.52E
2471812,1991-11-01,24.471,0.298,Gandhinagar,India,23.31N,72.52E
2471813,1991-12-01,21.028,0.695,Gandhinagar,India,23.31N,72.52E
2471814,1992-01-01,19.779,0.302,Gandhinagar,India,23.31N,72.52E
2471815,1992-02-01,21.146,0.653,Gandhinagar,India,23.31N,72.52E
2471816,1992-03-01,26.341,0.718,Gandhinagar,India,23.31N,72.52E
2471817,1992-04-01,29.722,0.291,Gandhinagar,India,23.31N,72.52E
2471818,1992-05-01,33.387,0.161,Gandhinagar,India,23.31N,72.52E
2471819,1992-06-01,33.248000000000005,0.434,Gandhinagar,India,23.31N,72.52E
2471820,1992-07-01,29.605,0.423,Gandhinagar,India,23.31N,72.52E
2471821,1992-08-01,27.812,0.327,Gandhinagar,India,23.31N,72.52E
2471822,1992-09-01,27.345,0.3989999999999999,Gandhinagar,India,23.31N,72.52E
2471823,1992-10-01,27.452,0.128,Gandhinagar,India,23.31N,72.52E
2471824,1992-11-01,24.018,0.48,Gandhinagar,India,23.31N,72.52E
2471825,1992-12-01,22.024,0.3979999999999999,Gandhinagar,India,23.31N,72.52E
2471826,1993-01-01,20.57,0.2689999999999999,Gandhinagar,India,23.31N,72.52E
2471827,1993-02-01,23.042,0.315,Gandhinagar,India,23.31N,72.52E
2471828,1993-03-01,25.988000000000003,0.379,Gandhinagar,India,23.31N,72.52E
2471829,1993-04-01,30.637,0.222,Gandhinagar,India,23.31N,72.52E
2471830,1993-05-01,33.815000000000005,0.373,Gandhinagar,India,23.31N,72.52E
2471831,1993-06-01,32.681999999999995,0.3879999999999999,Gandhinagar,India,23.31N,72.52E
2471832,1993-07-01,29.137,0.387,Gandhinagar,India,23.31N,72.52E
2471833,1993-08-01,29.073,0.2789999999999999,Gandhinagar,India,23.31N,72.52E
2471834,1993-09-01,28.713,0.358,Gandhinagar,India,23.31N,72.52E
2471835,1993-10-01,28.724,0.283,Gandhinagar,India,23.31N,72.52E
2471836,1993-11-01,25.418000000000003,0.8320000000000001,Gandhinagar,India,23.31N,72.52E
2471837,1993-12-01,21.736,0.406,Gandhinagar,India,23.31N,72.52E
2471838,1994-01-01,21.0,0.3229999999999999,Gandhinagar,India,23.31N,72.52E
2471839,1994-02-01,21.597,0.569,Gandhinagar,India,23.31N,72.52E
2471840,1994-03-01,28.427,0.296,Gandhinagar,India,23.31N,72.52E
2471841,1994-04-01,30.323,0.557,Gandhinagar,India,23.31N,72.52E
2471842,1994-05-01,34.07,0.381,Gandhinagar,India,23.31N,72.52E
2471843,1994-06-01,31.708,0.242,Gandhinagar,India,23.31N,72.52E
2471844,1994-07-01,27.507,0.508,Gandhinagar,India,23.31N,72.52E
2471845,1994-08-01,26.839,0.4029999999999999,Gandhinagar,India,23.31N,72.52E
2471846,1994-09-01,26.838,0.561,Gandhinagar,India,23.31N,72.52E
2471847,1994-10-01,27.324,0.655,Gandhinagar,India,23.31N,72.52E
2471848,1994-11-01,24.643,0.53,Gandhinagar,India,23.31N,72.52E
2471849,1994-12-01,20.577,0.327,Gandhinagar,India,23.31N,72.52E
2471850,1995-01-01,18.907,0.48,Gandhinagar,India,23.31N,72.52E
2471851,1995-02-01,22.291,0.305,Gandhinagar,India,23.31N,72.52E
2471852,1995-03-01,25.603,0.421,Gandhinagar,India,23.31N,72.52E
2471853,1995-04-01,30.131,0.231,Gandhinagar,India,23.31N,72.52E
2471854,1995-05-01,33.806000000000004,0.336,Gandhinagar,India,23.31N,72.52E
2471855,1995-06-01,33.711,0.272,Gandhinagar,India,23.31N,72.52E
2471856,1995-07-01,29.507,0.256,Gandhinagar,India,23.31N,72.52E
2471857,1995-08-01,28.438,0.1989999999999999,Gandhinagar,India,23.31N,72.52E
2471858,1995-09-01,28.969,0.124,Gandhinagar,India,23.31N,72.52E
2471859,1995-10-01,29.057,0.264,Gandhinagar,India,23.31N,72.52E
2471860,1995-11-01,24.341,0.376,Gandhinagar,India,23.31N,72.52E
2471861,1995-12-01,21.632,0.19,Gandhinagar,India,23.31N,72.52E
2471862,1996-01-01,20.064,0.574,Gandhinagar,India,23.31N,72.52E
2471863,1996-02-01,22.911,0.312,Gandhinagar,India,23.31N,72.52E
2471864,1996-03-01,28.615,0.4639999999999999,Gandhinagar,India,23.31N,72.52E
2471865,1996-04-01,30.853,0.49,Gandhinagar,India,23.31N,72.52E
2471866,1996-05-01,33.274,0.369,Gandhinagar,India,23.31N,72.52E
2471867,1996-06-01,32.343,0.3339999999999999,Gandhinagar,India,23.31N,72.52E
2471868,1996-07-01,29.305,0.362,Gandhinagar,India,23.31N,72.52E
2471869,1996-08-01,27.307,0.409,Gandhinagar,India,23.31N,72.52E
2471870,1996-09-01,28.195,0.674,Gandhinagar,India,23.31N,72.52E
2471871,1996-10-01,27.634,0.5479999999999999,Gandhinagar,India,23.31N,72.52E
2471872,1996-11-01,23.235,1.177,Gandhinagar,India,23.31N,72.52E
2471873,1996-12-01,21.01,0.451,Gandhinagar,India,23.31N,72.52E
2471874,1997-01-01,19.215,0.347,Gandhinagar,India,23.31N,72.52E
2471875,1997-02-01,21.779,0.433,Gandhinagar,India,23.31N,72.52E
2471876,1997-03-01,27.111,0.556,Gandhinagar,India,23.31N,72.52E
2471877,1997-04-01,29.25500000000001,0.425,Gandhinagar,India,23.31N,72.52E
2471878,1997-05-01,32.28100000000001,0.412,Gandhinagar,India,23.31N,72.52E
2471879,1997-06-01,30.403,0.71,Gandhinagar,India,23.31N,72.52E
2471880,1997-07-01,29.455,0.38,Gandhinagar,India,23.31N,72.52E
2471881,1997-08-01,28.061,0.45,Gandhinagar,India,23.31N,72.52E
2471882,1997-09-01,28.23,0.371,Gandhinagar,India,23.31N,72.52E
2471883,1997-10-01,26.837,1.154,Gandhinagar,India,23.31N,72.52E
2471884,1997-11-01,25.019,0.2239999999999999,Gandhinagar,India,23.31N,72.52E
2471885,1997-12-01,19.765,0.698,Gandhinagar,India,23.31N,72.52E
2471886,1998-01-01,20.047,0.244,Gandhinagar,India,23.31N,72.52E
2471887,1998-02-01,22.13000000000001,0.291,Gandhinagar,India,23.31N,72.52E
2471888,1998-03-01,26.629,0.32,Gandhinagar,India,23.31N,72.52E
2471889,1998-04-01,31.872,0.302,Gandhinagar,India,23.31N,72.52E
2471890,1998-05-01,34.703,0.206,Gandhinagar,India,23.31N,72.52E
2471891,1998-06-01,33.223,0.222,Gandhinagar,India,23.31N,72.52E
2471892,1998-07-01,29.407,0.3229999999999999,Gandhinagar,India,23.31N,72.52E
2471893,1998-08-01,29.076,0.344,Gandhinagar,India,23.31N,72.52E
2471894,1998-09-01,28.872,0.27,Gandhinagar,India,23.31N,72.52E
2471895,1998-10-01,28.023000000000003,0.284,Gandhinagar,India,23.31N,72.52E
2471896,1998-11-01,24.46,0.509,Gandhinagar,India,23.31N,72.52E
2471897,1998-12-01,21.375,0.335,Gandhinagar,India,23.31N,72.52E
2471898,1999-01-01,19.559,0.181,Gandhinagar,India,23.31N,72.52E
2471899,1999-02-01,23.335,1.259,Gandhinagar,India,23.31N,72.52E
2471900,1999-03-01,27.22,0.299,Gandhinagar,India,23.31N,72.52E
2471901,1999-04-01,31.735,0.24,Gandhinagar,India,23.31N,72.52E
2471902,1999-05-01,32.896,0.2019999999999999,Gandhinagar,India,23.31N,72.52E
2471903,1999-06-01,31.578000000000003,0.439,Gandhinagar,India,23.31N,72.52E
2471904,1999-07-01,29.19,0.21,Gandhinagar,India,23.31N,72.52E
2471905,1999-08-01,27.976,0.282,Gandhinagar,India,23.31N,72.52E
2471906,1999-09-01,29.179,0.39,Gandhinagar,India,23.31N,72.52E
2471907,1999-10-01,27.642,0.377,Gandhinagar,India,23.31N,72.52E
2471908,1999-11-01,25.144,0.589,Gandhinagar,India,23.31N,72.52E
2471909,1999-12-01,21.053,0.3339999999999999,Gandhinagar,India,23.31N,72.52E
2471910,2000-01-01,20.781,0.318,Gandhinagar,India,23.31N,72.52E
2471911,2000-02-01,21.246,0.1889999999999999,Gandhinagar,India,23.31N,72.52E
2471912,2000-03-01,26.565,0.261,Gandhinagar,India,23.31N,72.52E
2471913,2000-04-01,32.275,0.299,Gandhinagar,India,23.31N,72.52E
2471914,2000-05-01,32.847,0.265,Gandhinagar,India,23.31N,72.52E
2471915,2000-06-01,32.49,0.598,Gandhinagar,India,23.31N,72.52E
